index geno pheno1 pheno2 fit
713 1 1.05493 -0.36396 1.0567
714 2 4.29977 0.667809 1.19572
715 1 1.28946 0.179218 1.06274
716 1 1.71301 2.64575 1.00367
717 2 0.993562 0.85183 1.02201
718 1 0.616414 1.32892 0.987585
719 2 1.42039 1.22994 1.02917
720 0 -0.78051 0.312773 0.929044
721 1 1.78338 1.76786 1.04574
722 1 0.00158964 -1.89991 1.05414
723 0 -0.859829 -1.38339 0.989424
724 1 0.863347 0.450125 1.008
725 1 2.03344 0.620984 1.0746
726 0 0.429241 0.694882 1.01017
727 0 1.00364 -2.0955 1.10139
728 2 2.21687 2.36656 1.03731
729 1 2.34795 1.78284 1.06075
730 0 -0.669728 1.65789 0.910662
731 1 2.95747 1.09875 1.10799
732 0 -0.247428 1.64426 0.9426
733 1 3.11828 -0.950764 1.18992
734 0 1.46098 1.04316 1.03985
735 0 -1.89675 -0.0232293 0.911144
736 0 -0.120345 0.378962 0.993693
737 2 3.06986 1.14572 1.12047
738 1 0.36927 0.367606 1.02135
739 0 -0.761243 0.282555 0.950805
740 0 1.16173 -1.39807 1.10387
741 1 1.76558 1.1753 1.03696
742 1 1.26123 -0.00981302 1.05217
743 1 -0.983492 1.05994 0.919456
744 1 2.12405 1.60614 1.05813
745 0 0.483685 1.35521 0.9618
746 1 -0.408708 1.35131 0.954571
747 0 0.377042 -0.591159 1.0368
748 0 -0.178342 0.261963 0.987421
749 0 0.668913 -0.801507 1.06397
750 1 0.749843 0.883202 1.00844
751 0 0.71646 1.08254 0.994073
752 0 -2.21699 -0.0748693 0.881505
753 1 -0.0974107 2.20126 0.918569
754 1 -0.417633 -0.186584 0.982954
755 0 0.492511 -1.20343 1.06498
756 1 -0.15418 1.77919 0.954453
757 1 -1.01469 -0.234323 0.952103
758 0 0.812656 0.213033 1.02731
759 2 2.48276 3.25916 1.01673
760 2 2.31465 1.33722 1.07336
761 1 0.311568 0.765421 0.99586
762 1 1.23437 0.680276 1.02258
763 1 1.56259 1.18616 1.03737
764 2 2.12266 1.41008 1.0742
765 0 -0.0814862 0.936819 0.956405
766 1 0.531648 2.12419 0.960058
767 0 -1.45742 0.638119 0.902263
768 1 -0.0568346 0.400095 0.990345
769 1 -0.657521 -0.775 0.987539
770 2 4.08094 1.86485 1.16229
771 2 2.67048 0.862334 1.1084
772 1 1.42516 1.28178 1.0468
773 0 1.93832 -0.280032 1.10974
774 1 1.73747 1.49824 1.03925
775 1 -0.904913 0.946848 0.927538
776 1 -0.453597 0.133225 0.971465
777 0 -1.2254 -0.610961 0.957435
778 1 1.86899 -0.0827691 1.10327
779 1 1.00197 0.969485 1.02293
780 1 -0.303951 1.74341 0.935229
781 0 -1.19953 1.82108 0.886195
782 1 1.15328 2.03667 1.01108
783 2 2.1711 2.44988 1.03119
784 2 0.287355 1.20499 0.988722
785 0 0.5695 1.51334 0.963033
786 0 -1.38737 -0.0451009 0.925515
787 0 -0.289896 1.29193 0.929708
788 0 1.21443 -0.123012 1.07796
789 2 0.982217 1.99886 0.992652
790 0 -0.829532 0.0603633 0.961699
791 1 0.234795 0.341261 0.993448
792 1 1.95347 -0.923014 1.10919
793 1 1.24344 2.08911 0.994042
794 2 2.17556 3.34753 1.01628
795 1 0.357872 1.01178 0.974944
796 0 -0.765931 -0.977496 0.986954
797 1 0.026014 1.95715 0.961619
798 0 -0.791197 0.632471 0.942518
799 1 0.261613 1.6061 0.985452
800 0 -0.85739 0.257036 0.937901
801 1 0.310227 1.46086 0.96754
802 0 -1.3621 1.30932 0.891707
803 2 3.00022 2.11185 1.10339
804 0 1.14717 -0.0954509 1.06012
805 1 0.83953 1.58732 1.02197
806 0 -1.84907 -0.301924 0.922401
807 0 1.47777 0.874793 1.05681
808 2 4.22475 3.5871 1.10536
809 0 -0.854498 1.57107 0.930872
810 1 1.73581 2.76577 0.996067
811 2 2.60412 1.83214 1.06008
812 0 0.275565 1.22343 0.976679
813 2 1.81597 0.912227 1.06616
814 1 1.8976 0.848186 1.08212
815 1 2.44096 0.477081 1.11177
816 1 1.12307 1.69553 1.02413
817 0 -1.1851 1.68435 0.894101
818 0 -0.0234706 0.264875 0.979532
819 1 -0.149757 1.81354 0.92702
820 2 1.28257 2.11795 0.992391
821 1 0.374402 1.22438 0.981269
822 2 2.68918 2.62846 1.04296
823 0 -2.12983 0.248603 0.896729
824 1 1.61779 0.0976893 1.07415
825 1 2.92269 1.75386 1.11003
826 1 -0.240421 0.174634 0.9946
827 0 1.03561 -0.29134 1.06725
828 1 -1.70842 1.29013 0.877955
829 1 1.9888 0.651667 1.08116
830 0 -1.79219 1.28847 0.868179
831 2 0.633104 2.72483 0.947447
832 1 2.44716 -0.978133 1.12706
833 1 2.01789 1.54764 1.05779
834 2 1.93522 3.29045 1.01692
835 0 -1.50934 1.4349 0.883608
836 1 0.662544 1.94955 0.974989
837 1 0.885057 1.31945 1.0035
838 2 1.26101 3.15509 0.952044
839 1 0.597962 0.853334 0.999367
840 1 0.0308127 1.45903 0.942605
841 0 -1.2354 0.947394 0.911095
842 2 2.8942 2.01658 1.07935
843 0 -1.04007 1.10451 0.906975
844 1 0.400258 0.987332 0.990948
845 1 2.05037 1.64175 1.04793
846 0 0.418186 0.653972 1.00387
847 1 0.915773 2.67448 0.9632
848 1 0.862516 0.0396995 1.05352
849 1 -0.642461 1.22158 0.917992
850 1 0.488947 -0.150393 1.0311
851 1 0.912737 2.60501 0.98415
852 2 2.38125 3.36745 1.01332
853 0 -0.346011 -0.979749 1.02279
854 0 0.295731 0.686466 0.996418
855 2 1.80004 0.778461 1.08735
856 1 0.261587 1.7963 0.949767
857 1 1.88794 1.8404 1.04303
858 1 0.651025 1.62812 0.972864
859 1 1.40978 -0.527982 1.07103
860 0 -0.85206 0.411762 0.940581
861 0 1.3174 -0.220725 1.07161
862 1 1.1294 2.0123 0.988563
863 1 2.01109 0.305818 1.10059
864 0 -0.034961 -1.04591 1.0345
865 2 1.88823 3.19469 0.996679
866 2 1.13424 1.81109 0.991017
867 0 0.0322855 0.572927 0.980395
868 0 0.465715 -1.44139 1.08002
869 1 0.844032 0.0729094 1.04379
870 1 0.943176 -0.500079 1.0668
871 1 0.878976 1.06737 1.01149
872 0 -1.22651 -1.36759 0.972093
873 1 1.72776 2.61232 1.03307
874 1 1.4452 2.80176 0.990585
875 2 3.63425 3.03885 1.10815
876 0 0.791842 0.43038 1.0117
877 2 1.96634 1.23379 1.07285
878 0 -0.191907 -1.16365 1.02081
879 0 -0.499881 -0.633652 1.01552
880 1 0.754125 1.09092 1.01857
881 2 2.22825 4.42398 0.983469
882 2 2.17474 1.13005 1.06436
883 2 0.858231 1.6342 0.976162
884 1 0.336105 2.17514 0.960811
885 1 0.907433 1.16201 1.00405
886 1 1.79739 1.44498 1.03889
887 0 -0.884267 -0.263289 0.963229
888 2 2.39008 2.02627 1.04884
889 2 2.90728 0.18422 1.12231
890 1 1.92066 0.837218 1.07065
891 1 1.88692 0.431595 1.09166
892 1 0.684685 0.819012 1.00278
893 1 1.09144 -0.317352 1.05311
894 1 2.07685 0.417735 1.08016
895 1 -0.0664529 -1.37739 1.05952
896 2 0.316901 1.313 0.968597
897 1 1.49433 0.585663 1.06933
898 2 3.82334 0.585934 1.17339
899 0 -0.847392 -1.11212 0.995112
900 1 1.04039 -1.44917 1.10252
901 0 -1.63188 0.485055 0.916805
902 1 0.664109 3.51286 0.931688
903 1 1.37012 0.388 1.04111
904 1 3.80721 -0.27567 1.20956
905 1 -1.6043 1.39289 0.865552
906 1 1.15191 0.443491 1.03845
907 0 -1.37728 0.750585 0.92021
908 0 -0.815628 1.64589 0.923269
909 0 -1.35787 -0.425419 0.942011
910 1 0.639056 0.883276 0.997595
911 0 0.0786785 -0.0921198 0.995793
912 2 2.28377 0.230427 1.11656
913 2 0.985707 1.8025 1.00926
914 2 0.518689 2.96699 0.943182
915 1 1.58499 2.78185 0.996993
916 1 1.82672 1.11307 1.06986
917 0 -1.25805 0.375594 0.93224
918 0 -0.0580728 -1.41083 1.02657
919 0 0.405787 -0.753166 1.04151
920 1 1.93865 2.93597 1.01063
921 2 1.61672 3.02947 1.00095
922 1 1.37505 0.275705 1.07339
923 0 0.731719 0.180353 1.04511
924 2 0.380992 1.8037 0.971553
925 1 1.30404 0.893242 1.03044
926 1 0.812145 -0.0635121 1.03713
927 0 0.033094 -0.972341 1.03922
928 2 0.952407 1.51902 1.01245
929 1 -0.0111641 2.73344 0.913914
930 1 1.37313 -0.810267 1.09715
931 1 -0.627284 0.774956 0.938949
932 0 0.0968299 -0.711988 1.03445
933 1 -0.266403 1.17762 0.976415
934 0 0.722627 -2.40365 1.11584
935 0 0.243722 -0.715244 1.03309
936 1 1.57319 1.06197 1.05137
937 0 1.04632 0.0255637 1.06201
938 1 1.31229 3.25576 0.980925
939 1 1.16912 1.58359 1.01619
940 2 3.29126 2.24526 1.07694
941 1 2.6724 2.27024 1.08163
942 0 -1.42524 -0.554008 0.942573
943 2 1.50968 2.12844 1.02727
944 1 1.29319 1.14942 1.03799
945 0 -2.53655 -0.946351 0.898748
946 1 0.511957 1.43864 0.989189
947 0 -0.32557 -0.95401 1.00057
948 1 0.816936 1.98917 0.982924
949 1 0.799432 0.0546181 1.0425
950 1 0.0310715 0.531382 0.989287
951 1 1.7246 0.89162 1.06119
952 1 3.2484 2.44481 1.07631
953 0 -0.373328 0.269508 0.970451
954 1 0.198367 1.24687 0.973741
955 0 -0.725392 -0.198128 0.98467
956 1 1.10527 1.40616 0.994382
957 1 -0.531564 2.32868 0.906153
958 1 1.37216 1.93917 1.00721
959 2 1.63529 1.45372 1.03456
960 2 1.2386 3.22724 0.965143
961 1 -0.162258 -0.681208 1.00857
962 0 0.761578 0.391588 1.03911
963 1 -0.67693 1.77532 0.921276
964 1 2.08738 0.962172 1.08031
965 1 -0.225003 -1.95076 1.05969
966 2 2.03504 2.07105 1.0441
967 1 1.33175 1.19565 1.01881
968 1 -0.0439347 0.121033 0.995929
969 1 -0.670151 1.89478 0.903466
970 0 1.92017 1.57855 1.04786
971 1 0.156161 1.3649 0.971141
972 1 4.23323 0.354785 1.19963
973 0 1.87289 0.562642 1.09221
974 0 1.53164 -2.55061 1.14814
975 2 2.34028 2.79964 1.01416
976 1 1.4976 1.67336 1.02142
977 1 -0.192239 0.495285 0.984738
978 2 2.06014 0.537441 1.09957
979 0 -2.59847 0.127305 0.883735
980 1 1.64207 3.14331 0.999122
981 0 1.88812 0.332789 1.07666
982 0 -0.0599949 0.992356 0.974825
983 0 1.43973 0.0823643 1.07556
984 1 0.916193 -1.29869 1.08765
985 2 2.07334 0.983055 1.06213
986 1 -0.437048 0.215375 0.964496
987 1 1.17212 0.0492433 1.05726
988 2 1.96258 3.19897 1.00393
989 1 1.01571 1.64858 1.00311
990 0 0.28414 0.773674 0.995662
991 1 0.100788 3.20304 0.909661
992 1 1.02608 0.377639 1.03998
993 1 1.59624 0.946109 1.05887
994 0 0.464873 1.58645 0.982757
995 1 1.86242 1.72025 1.04838
996 0 1.12903 -1.12078 1.09877
997 1 -0.233305 1.30742 0.952671
998 0 0.0318196 1.67013 0.936334
999 2 2.61679 1.00432 1.10653
1000 0 1.93855 1.01889 1.05555
1001 0 -0.790527 0.803765 0.927438
1002 1 0.551094 0.789609 0.993034
1003 0 0.225572 -0.202258 1.03364
1004 0 -0.132191 0.00376588 1.00121
1005 0 -0.928218 -0.482646 0.973123
1006 2 1.8847 2.32401 1.03569
1007 1 1.70744 1.48659 1.0393
1008 0 -0.140495 -1.35282 1.03683
1009 0 -0.219587 -1.67927 1.03357
1010 0 2.6754 0.218977 1.13904
1011 0 -1.26176 -2.00031 0.996245
1012 2 2.95512 3.59403 1.0471
1013 0 -0.13732 0.512301 0.967575
1014 2 1.83165 2.95063 1.00284
1015 0 -1.50149 -1.071 0.953719
1016 0 1.10468 -1.8072 1.10166
1017 1 0.698996 2.03608 0.975094
1018 0 0.682093 -0.976436 1.06445
1019 1 1.16239 1.7158 1.00457
1020 1 0.287744 -2.80101 1.10847
1021 2 1.85978 3.09708 0.988488
1022 1 0.450085 2.3773 0.954791
1023 1 -0.303566 2.25315 0.908986
1024 0 0.356971 -0.798147 1.03978
1025 0 -0.0702553 1.41165 0.944918
1026 0 0.284045 0.724949 0.995568
1027 1 1.40158 0.937022 1.02874
1028 1 1.28553 1.62634 1.01064
1029 1 1.98914 0.739682 1.07712
1030 0 0.763891 1.12286 1.02203
1031 0 0.653499 -0.872493 1.0495
1032 0 -0.897311 -0.823117 0.97442
1033 0 1.715 -0.00620438 1.07926
1034 1 1.19649 2.32645 1.00714
1035 0 -1.3908 -0.555979 0.936113
1036 1 1.64877 0.830343 1.06301
1037 0 -0.0758823 0.104181 1.00456
1038 1 -0.0429245 1.63593 0.922598
1039 0 0.638621 1.77273 0.966782
1040 0 -1.53642 -1.17584 0.961907
1041 2 3.07475 3.24479 1.04063
1042 1 1.61274 -1.23055 1.09706
1043 0 1.30153 0.6874 1.03333
1044 1 0.471459 3.05331 0.949601
1045 2 4.13101 2.44529 1.12224
1046 0 -0.133548 -1.09582 1.02053
1047 0 -0.250052 1.18424 0.948338
1048 2 2.76928 2.69532 1.05394
1049 1 1.90162 1.58921 1.03523
1050 0 0.43383 -1.57191 1.06886
1051 0 2.16641 -0.236317 1.10771
1052 0 0.170354 -0.0761056 1.00681
1053 1 1.45161 1.56402 1.01996
1054 1 1.65244 1.2256 1.04825
1055 2 -0.313296 2.37834 0.930936
1056 1 0.516462 1.91407 0.980049
1057 2 0.689704 2.96628 0.953726
1058 2 2.03698 2.61766 1.02072
1059 2 2.14141 -0.447943 1.1232
1060 1 1.74544 2.67972 1.01777
1061 0 -2.44203 -0.929569 0.904038
1062 0 1.5872 -0.772267 1.08831
1063 2 0.386363 0.461306 1.00186
1064 2 2.07166 2.08114 1.05788
1065 0 -0.0356944 0.346721 0.989054
1066 1 0.969591 0.307688 1.04649
1067 1 2.1789 0.970121 1.082
1068 1 2.21138 0.961255 1.06556
1069 0 0.0977676 -0.63737 1.02433
1070 0 0.501259 0.242597 1.01592
1071 0 -0.660526 0.0136266 0.962789
1072 1 -0.134163 1.09408 0.958183
1073 2 3.20797 3.50354 1.06541
1074 2 1.64414 1.80799 1.01844
1075 1 1.31885 0.127375 1.0616
1076 0 -0.335843 -1.06947 1.03038
1077 0 -0.655443 -1.46092 0.990314
1078 0 0.129449 0.52597 0.988274
1079 1 1.14216 -0.233352 1.04324
1080 1 0.347693 -0.6236 1.03501
1081 1 -0.280196 0.324239 0.950326
1082 1 2.64568 0.775285 1.12072
1083 2 2.55903 2.97647 1.05354
1084 1 1.68265 0.462594 1.06674
1085 0 -0.792716 -2.36628 1.02845
1086 1 -0.136206 0.460067 0.975401
1087 0 -0.645063 0.168426 0.964599
1088 2 1.35453 2.82263 1.01032
1089 1 1.9731 0.373269 1.08959
1090 2 1.07826 3.48993 0.948778
1091 1 1.77169 0.931768 1.05337
1092 2 1.96307 1.53574 1.05589
1093 2 1.85985 2.55605 1.02743
1094 0 -1.50348 -0.238304 0.934614
1095 0 -0.735614 0.695233 0.945942
1096 0 -0.632002 -0.159442 0.960199
1097 1 -0.146506 1.05451 0.958994
1098 0 -0.968713 0.483497 0.945921
1099 1 3.39794 1.16189 1.14381
1100 1 1.89999 2.29253 1.0192
1101 1 0.821733 0.632005 1.02774
1102 0 1.00807 -0.345161 1.03669
1103 1 1.342 1.48389 0.993823
1104 1 2.33995 -0.486482 1.14264
1105 1 0.439306 1.55534 0.964181
1106 1 1.58962 0.620117 1.06487
1107 1 2.09243 -0.475984 1.11803
1108 0 0.60751 0.342615 1.00872
1109 0 -2.18779 -0.526538 0.906448
1110 1 0.331514 0.413621 1.01061
1111 0 0.0457749 -0.558745 1.01442
1112 2 1.56331 2.36426 1.01533
1113 1 2.27015 0.156028 1.10145
1114 1 1.31136 2.68151 0.995053
1115 0 0.554424 1.78675 0.971656
1116 0 1.19528 0.277296 1.04478
1117 1 2.60707 -0.776 1.13694
1118 0 -0.112793 -0.111566 0.986917
1119 2 3.49918 1.13731 1.12819
1120 2 2.44983 0.268134 1.10383
1121 1 0.261843 1.43964 0.974047
1122 0 -0.739503 -0.748743 0.985248
1123 0 0.368974 -0.620195 1.03382
1124 2 0.597492 2.15978 0.973795
1125 1 -0.24541 -0.727145 0.998884
1126 1 1.67977 1.9293 1.0252
1127 0 -2.68692 -1.26755 0.906065
1128 1 1.14073 1.55343 0.997176
1129 0 0.876865 0.440337 1.04429
1130 1 1.54661 1.15834 1.03203
1131 1 2.14906 0.752969 1.08134
1132 1 0.396203 -1.16537 1.056
1133 2 0.631673 3.56301 0.927033
1134 0 1.92601 -1.15012 1.13071
1135 0 0.726778 0.408248 1.02283
1136 0 1.14391 0.0459081 1.06011
1137 0 0.436046 -0.206742 1.02528
1138 0 -1.56015 -0.479133 0.938804
1139 1 2.70006 -0.708047 1.17425
1140 2 4.27624 2.35669 1.15131
1141 0 -1.18477 0.906421 0.902116
1142 0 -0.868183 -1.05527 0.975541
1143 2 2.46091 0.85016 1.0847
1144 2 1.86756 3.88764 0.98372
1145 1 -0.0142158 1.1222 0.974094
1146 0 0.287084 -0.342339 1.02207
1147 0 -0.14581 0.963445 0.953961
1148 1 0.24107 0.23379 1.01086
1149 1 0.176217 -0.146811 1.03042
1150 1 0.0274853 2.16526 0.92268
1151 0 0.2684 1.19023 0.988668
1152 1 0.975241 0.484376 1.03626
1153 2 3.48504 2.2855 1.12375
1154 0 -1.85384 -0.0223876 0.893707
1155 0 0.900593 0.1568 1.0449
1156 1 2.11491 1.8528 1.05373
1157 1 2.16596 1.74737 1.05029
1158 1 2.51632 0.40215 1.10933
1159 0 0.977144 1.77124 0.986674
1160 1 0.927779 1.88678 1.00527
1161 0 -0.879108 2.06731 0.905686
1162 0 -0.347194 0.407181 0.965117
1163 2 1.66021 3.29334 0.979626
1164 1 1.30278 0.974907 1.01941
1165 2 1.92891 0.487414 1.0804
1166 1 -0.104615 1.32767 0.964645
1167 2 1.84895 3.06488 0.998826
1168 0 -1.61218 -0.33026 0.928595
1169 1 1.21452 0.248992 1.03873
1170 1 0.725937 0.67756 1.01809
1171 1 1.01389 1.71711 0.997452
1172 0 0.483372 -2.15763 1.09394
1173 2 1.44724 2.04885 1.01655
1174 0 0.938829 0.298268 1.02644
1175 1 0.651979 -0.149951 1.03116
1176 1 1.84681 0.730746 1.05727
1177 0 -1.51367 0.441895 0.907462
1178 1 0.168993 1.07681 1.00521
1179 1 0.528956 1.57812 0.992637
1180 0 0.606355 0.541023 1.0184
1181 1 1.0026 1.7683 0.990641
1182 1 1.60355 0.940252 1.04788
1183 0 -2.39442 -0.237582 0.889938
1184 1 3.30292 2.61763 1.10043
1185 1 0.535827 0.93331 0.989633
1186 1 0.547071 0.661762 0.990317
1187 2 2.65541 0.43723 1.11428
1188 1 1.58788 2.72957 1.00507
1189 1 3.08279 -0.2418 1.16659
1190 1 -0.165224 -0.106112 0.985724
1191 1 -0.118211 0.764525 0.965388
1192 1 0.558268 1.19227 0.982344
1193 0 -0.965677 -1.58261 0.992817
1194 1 0.114389 0.861243 0.979957
1195 1 -0.358849 -0.0465443 0.986833
1196 0 0.524755 -0.673107 1.04955
1197 1 -0.0877092 1.18448 0.946173
1198 2 2.20207 0.291786 1.10374
1199 2 2.21475 2.39942 1.03476
1200 1 0.444055 1.39344 0.979243
1201 1 0.22235 2.60962 0.932884
1202 1 -0.0771043 2.49105 0.917007
1203 0 1.43798 -1.19847 1.10437
1204 1 2.41844 0.709215 1.09601
1205 1 1.0218 0.737125 1.00828
1206 1 2.1323 0.556497 1.08751
1207 0 -0.87784 1.48031 0.91308
1208 0 -0.558026 -0.670767 0.99544
1209 2 1.77602 2.63324 1.00044
1210 1 1.35028 1.70395 1.03489
1211 0 -0.683734 0.82953 0.952095
1212 0 1.20473 -1.77386 1.10166
1213 0 0.360399 0.431188 1.0094
1214 2 3.0508 3.054 1.05962
1215 2 3.79462 1.42348 1.1548
1216 0 -0.949811 -0.379775 0.979312
1217 0 1.66564 0.888963 1.05983
1218 0 -0.564366 -1.43619 1.0233
1219 0 -0.881435 -1.66316 1.00684
1220 0 -0.375688 -1.7752 1.04267
1221 0 1.54012 -1.37028 1.1142
1222 1 2.3142 1.42234 1.057
1223 1 1.89893 0.986382 1.05159
1224 1 1.08677 -0.0876642 1.06029
1225 1 1.02027 0.0242811 1.0659
1226 0 1.04392 -0.414719 1.0695
1227 0 2.05589 -0.247554 1.11854
1228 1 0.389126 -0.180735 1.01685
1229 0 1.68409 0.979529 1.04991
1230 0 1.65641 -1.05173 1.10988
1231 1 0.706559 2.00538 0.963952
1232 2 2.47521 1.42652 1.07763
1233 2 3.30741 3.08371 1.06158
1234 2 -0.606696 1.97707 0.926529
1235 0 -0.902635 -0.0695981 0.968527
1236 0 0.163833 0.590362 0.999483
1237 2 3.09607 5.27395 0.987369
1238 1 1.53982 1.03398 1.04407
1239 1 1.0044 2.3466 0.975308
1240 1 -0.782713 0.797526 0.934088
1241 0 -0.255299 0.126164 0.980714
1242 1 0.314495 0.941001 1.00202
1243 1 1.97878 3.57155 0.992311
1244 0 1.08536 -0.661845 1.07627
1245 1 2.4631 1.14029 1.08959
1246 1 1.04775 3.77905 0.934843
1247 1 1.43986 0.468813 1.06275
1248 0 -1.67276 -0.353004 0.928541
1249 0 0.276006 0.250953 1.01124
1250 0 1.07016 -0.580094 1.07524
1251 1 -0.253647 1.19874 0.948583
1252 1 0.53937 0.351719 1.01706
1253 2 1.86001 1.90495 1.03462
1254 2 1.07915 1.45249 1.0067
1255 0 -0.323595 -0.459617 1.00114
1256 0 -0.641074 -1.6812 1.0122
1257 0 0.366331 0.789262 0.994929
1258 1 3.17635 0.53532 1.14477
1259 0 0.0776145 1.13142 0.960228
1260 1 1.64633 1.05219 1.06803
1261 0 -1.2471 -1.05531 0.980726
1262 2 2.7924 1.50798 1.09607
1263 2 1.63687 4.17087 0.968546
1264 1 0.869265 2.86653 0.946843
1265 0 0.672639 1.23408 0.996508
1266 1 0.389102 0.830623 0.994122
1267 1 2.15871 2.54268 1.03009
1268 1 -0.680839 0.609944 0.952128
1269 0 -1.61211 0.0450117 0.931968
1270 1 0.767999 0.457873 1.03515
1271 2 3.81358 1.9756 1.13693
1272 0 -0.150029 -0.689572 1.00734
1273 1 2.21852 3.09495 1.01861
1274 1 1.28607 0.599661 1.03016
1275 1 0.996408 0.719234 1.04182
1276 1 1.17875 0.532402 1.03914
1277 1 1.89461 2.45158 1.01758
1278 1 0.446207 0.472941 1.01128
1279 1 1.26905 2.08008 1.01287
1280 1 1.42242 2.14772 0.997526
1281 1 1.50091 0.363865 1.06569
1282 1 0.355462 0.68727 1.00885
1283 1 0.37126 0.234463 1.0261
1284 1 1.43411 0.996259 1.0424
1285 1 1.1807 1.40144 1.03016
1286 1 1.24898 0.993427 1.02609
1287 1 2.88741 0.915644 1.12206
1288 0 -0.496694 0.533545 0.951293
1289 0 0.854306 0.523078 1.03629
1290 0 -0.810427 -0.90022 0.987252
1291 2 1.68867 2.29359 1.01891
1292 0 0.499838 -0.65015 1.0432
1293 1 2.23501 1.31533 1.079
1294 1 0.81321 0.469443 1.02267
1295 1 0.525843 1.65644 0.98698
1296 2 1.55457 1.90918 1.02002
1297 2 3.1022 1.8164 1.12407
1298 0 0.543112 1.54094 0.998106
1299 1 0.67027 2.58758 0.949139
1300 1 2.11684 1.37754 1.07254
1301 1 0.566961 0.0616693 1.02857
1302 1 1.39657 1.44429 1.02257
1303 1 1.74042 0.33419 1.08685
1304 1 0.732079 0.23342 1.03222
1305 0 -0.310572 -0.675192 1.01104
1306 1 1.33104 1.96871 1.00366
1307 0 -0.90558 0.129862 0.939701
1308 1 0.0259424 1.733 0.955168
1309 0 1.87562 -0.697624 1.1403
1310 1 2.53822 1.8881 1.07119
1311 2 3.37771 -0.722631 1.17816
1312 0 0.844364 0.995436 1.0041
1313 0 -0.864143 -0.615698 0.976052
1314 1 1.66476 -0.111845 1.08912
1315 1 0.636363 0.414696 1.03762
1316 2 3.50576 -0.158545 1.18442
1317 1 0.176038 1.11215 0.963947
1318 0 0.488595 0.995196 0.972321
1319 1 2.17188 0.577756 1.09438
1320 0 0.754228 -1.84105 1.11385
1321 1 1.49509 1.04742 1.05268
1322 0 0.288561 -0.287729 1.02955
1323 0 -0.077673 1.06648 0.983962
1324 1 1.48657 1.51326 1.04653
1325 2 1.62656 4.10458 0.959138
1326 1 0.0066825 -0.33772 1.01218
1327 1 -0.499835 0.461802 0.951458
1328 0 0.572981 -0.897554 1.05533
1329 0 1.40225 -0.126091 1.07095
1330 1 -0.573494 -0.409893 0.993527
1331 2 1.7176 1.68229 1.03727
1332 1 1.6118 -0.240018 1.08939
1333 2 1.09608 0.927855 1.02939
1334 0 0.129439 -0.138575 1.02324
1335 1 2.12587 0.78365 1.08788
1336 0 0.894815 -0.749565 1.08234
1337 0 2.02108 -1.12845 1.12564
1338 1 -0.673334 1.95861 0.901457
1339 0 -0.384081 -1.30363 1.0175
1340 1 0.712678 -0.233444 1.03373
1341 0 -0.574406 -0.81508 1.00005
1342 0 0.528557 -1.72215 1.09239
1343 2 1.44258 2.08015 1.00438
1344 1 0.844945 0.242615 1.04617
1345 1 1.80017 1.39058 1.04988
1346 1 0.211131 0.744994 1.00107
1347 1 2.11975 1.65338 1.03984
1348 2 2.7785 4.47368 0.997374
1349 0 0.434134 0.719679 0.994747
1350 1 0.564518 1.04957 1.00498
1351 1 1.55574 0.598034 1.04981
1352 0 -0.639078 0.223572 0.974531
1353 0 -0.808326 1.14683 0.926309
1354 0 -0.185751 -0.962863 1.01879
1355 1 2.94265 1.18069 1.1194
1356 1 -0.360825 1.03614 0.945765
1357 1 1.87768 0.719492 1.08018
1358 1 0.852249 0.222773 1.04328
1359 1 0.444774 1.55633 0.981778
1360 0 0.965663 0.866029 1.02897
1361 0 -0.462057 1.42626 0.943756
1362 1 0.856361 1.79493 0.98975
1363 0 0.630442 -1.91623 1.09207
1364 1 1.8314 2.23608 1.00826
1365 0 0.497633 -0.870152 1.04349
1366 1 0.757774 -0.902294 1.06445
1367 1 1.47885 2.82578 0.974417
1368 1 0.579703 2.05605 0.975585
1369 0 -0.0766744 -0.499512 1.01256
1370 0 -0.44341 0.463113 0.961471
1371 2 0.721102 1.9238 0.976022
1372 1 1.77423 1.60392 1.03538
1373 1 0.330847 0.579885 1.00342
1374 1 2.39155 0.694405 1.09952
1375 0 0.967943 1.11723 1.02325
1376 1 -0.819088 1.8059 0.90942
1377 1 -0.0681661 1.10239 0.958713
1378 1 1.49507 -0.302217 1.08858
1379 0 0.630042 0.520808 1.01087
1380 1 0.348926 1.47156 0.983681
1381 1 1.87558 0.119493 1.09829
1382 2 -0.29554 2.64841 0.926093
1383 1 1.20945 0.900286 1.0349
1384 0 -1.28732 2.22266 0.858103
1385 2 2.25224 1.08297 1.08548
1386 1 -0.134922 -0.0201269 0.994432
1387 0 -1.06219 0.522894 0.93903
1388 1 0.943401 -1.0479 1.08324
1389 1 0.716441 1.00484 1.01314
1390 2 2.58072 1.6761 1.06326
1391 1 1.94378 2.44235 1.02771
1392 2 3.70565 2.29269 1.11565
1393 1 0.312203 -0.234779 1.01838
1394 2 3.02016 1.19744 1.13092
1395 1 -0.582176 0.000417902 0.982127
1396 1 2.24241 1.01716 1.08719
1397 0 1.77889 -0.757244 1.12474
1398 1 0.985912 1.69097 1.00257
1399 1 1.05071 1.96633 0.992374
1400 0 1.26862 -1.18622 1.09225
1401 1 0.779179 -0.241098 1.04418
1402 1 1.06249 2.29951 0.966874
1403 2 3.05064 2.82357 1.066
1404 1 3.3807 1.33872 1.11741
1405 1 -0.566928 1.77773 0.907094
